dport,sport,protocol,flags,time bw prev packet,spkts,dpkts,pkt_len,ttl,payload size,label
52932,22,6,PA,0.007056474685668945,73,0,41,64,224,benign
22,52932,6,A,0.003785371780395508,0,32,0,64,224,benign
52932,22,6,PA,0.0006926059722900391,1144,0,1112,64,224,benign
22,52932,6,PA,0.0006749629974365234,0,1568,1536,64,224,benign
52932,22,6,A,0.0006792545318603516,32,0,0,64,224,benign
22,52932,6,A,0.0506746768951416,0,32,0,64,224,benign
22,52932,6,PA,0.09141111373901367,0,1240,1208,64,224,benign
52932,22,6,PA,0.010697364807128906,1596,0,1564,64,224,benign
52932,22,6,PA,0.025365591049194336,148,0,116,64,224,benign
22,52932,6,A,0.0698235034942627,0,32,0,64,224,benign
22,52932,6,A,0.0006020069122314453,0,44,0,64,224,benign
22,52932,6,PA,0.05631422996520996,0,48,16,64,224,benign
52932,22,6,A,0.04093313217163086,32,0,0,64,224,benign
22,52932,6,PA,0.11078763008117676,0,76,44,64,224,benign
52932,22,6,A,0.0010194778442382812,32,0,0,64,224,benign
52932,22,6,PA,0.0004661083221435547,76,0,44,64,224,benign
22,52932,6,A,0.003406524658203125,0,32,0,64,224,benign
22,52932,6,PA,0.0007266998291015625,0,100,68,64,224,benign
52932,22,6,PA,0.008426904678344727,84,0,52,64,224,benign
22,52932,6,A,0.06043243408203125,0,32,0,64,224,benign
22,52932,6,PA,4.217163324356079,0,116,84,64,224,benign
52932,22,6,A,0.04569721221923828,32,0,0,64,224,benign
52932,22,6,PA,0.020166873931884766,60,0,28,64,224,benign
22,52932,6,A,0.03232717514038086,0,32,0,64,224,benign
22,52932,6,PA,0.0008053779602050781,0,144,112,64,224,benign
52932,22,6,A,0.0009815692901611328,32,0,0,64,224,benign
52932,22,6,PA,0.042685747146606445,660,0,628,64,224,benign
22,52932,6,A,0.13638854026794434,0,32,0,64,224,benign
52932,22,6,PA,0.0005211830139160156,76,0,44,64,224,benign
52932,22,6,PA,0.24210166931152344,76,0,44,64,224,benign
22,52932,6,A,0.08965730667114258,0,32,0,64,224,benign
22,52932,6,A,0.0008294582366943359,0,44,0,64,224,benign
22,52932,6,PA,0.0009968280792236328,0,492,460,64,224,benign
52932,22,6,A,0.0006988048553466797,32,0,0,64,224,benign
52932,22,6,PA,0.0006923675537109375,140,0,108,64,224,benign
52932,22,6,PA,0.001767873764038086,580,0,548,64,224,benign
22,52932,6,A,0.0065653324127197266,0,32,0,64,224,benign
52932,22,6,PA,0.023335933685302734,1084,0,1052,64,224,benign
52932,22,6,PA,0.09994006156921387,76,0,44,64,224,benign
52932,22,6,PA,0.0006887912750244141,100,0,68,64,224,benign
52932,22,6,PA,0.0009131431579589844,116,0,84,64,224,benign
52932,22,6,PA,0.00042510032653808594,236,0,204,64,224,benign
52932,22,6,PA,0.0015943050384521484,948,0,916,64,224,benign
52932,22,6,PA,0.0019855499267578125,76,0,44,64,224,benign
52932,22,6,PA,0.001718282699584961,76,0,44,64,224,benign
52932,22,6,PA,0.0018417835235595703,76,0,44,64,224,benign
22,52932,6,A,0.038130760192871094,0,32,0,64,224,benign
22,52932,6,A,0.056934356689453125,0,32,0,64,224,benign
22,52932,6,A,0.0004703998565673828,0,32,0,64,224,benign
22,52932,6,A,0.001428365707397461,0,32,0,64,224,benign
22,52932,6,A,0.0004439353942871094,0,32,0,64,224,benign
22,52932,6,A,0.0006844997406005859,0,32,0,64,224,benign
22,52932,6,A,0.0017948150634765625,0,32,0,64,224,benign
22,52932,6,A,0.0016698837280273438,0,32,0,64,224,benign
22,52932,6,A,0.0004429817199707031,0,32,0,64,224,benign
22,52932,6,PA,2.369692325592041,0,68,36,64,224,benign
52932,22,6,PA,0.002049684524536133,68,0,36,64,224,benign
22,52932,6,A,0.003853321075439453,0,32,0,64,224,benign
22,52932,6,PA,0.10199236869812012,0,68,36,64,224,benign
52932,22,6,PA,0.0012996196746826172,76,0,44,64,224,benign
22,52932,6,A,0.0024085044860839844,0,32,0,64,224,benign
22,52932,6,PA,0.34528398513793945,0,68,36,64,224,benign
52932,22,6,PA,0.0011920928955078125,76,0,44,64,224,benign
52932,22,6,PA,0.0007281303405761719,76,0,44,64,224,benign
52932,22,6,PA,0.0007278919219970703,68,0,36,64,224,benign
