dport,sport,protocol,flags,time bw prev packet,spkts,dpkts,pkt_len,ttl,payload size,label
80,1650,6,S,0.002001523971557617,0,26,6,64,248,ddos
80,1650,6,S,0.0015056133270263672,0,26,6,64,248,ddos
80,1651,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1651,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1652,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1652,6,S,0.0014986991882324219,0,26,6,64,248,ddos
80,1653,6,S,0.002004861831665039,0,26,6,64,248,ddos
80,1653,6,S,0.0019960403442382812,0,26,6,64,248,ddos
80,1654,6,S,0.0015037059783935547,0,26,6,64,248,ddos
80,1654,6,S,0.001996755599975586,0,26,6,64,248,ddos
80,1655,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1655,6,S,0.0015037059783935547,0,26,6,64,248,ddos
80,1656,6,S,0.0019969940185546875,0,26,6,64,248,ddos
80,1656,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1657,6,S,0.0015041828155517578,0,26,6,64,248,ddos
80,1657,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1658,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1658,6,S,0.0014967918395996094,0,26,6,64,248,ddos
80,1659,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1659,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1660,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1660,6,S,0.0015041828155517578,0,26,6,64,248,ddos
80,1661,6,S,0.0019981861114501953,0,26,6,64,248,ddos
80,1661,6,S,0.0014989376068115234,0,26,6,64,248,ddos
80,1662,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1662,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1663,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1663,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1664,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1664,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1665,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1665,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1666,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1666,6,S,0.0015025138854980469,0,26,6,64,248,ddos
80,1667,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1667,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1668,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1668,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1669,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1669,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1670,6,S,0.001499176025390625,0,26,6,64,248,ddos
80,1670,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1671,6,S,0.0020508766174316406,0,26,6,64,248,ddos
80,1671,6,S,0.0020024776458740234,0,26,6,64,248,ddos
80,1672,6,S,0.001499176025390625,0,26,6,64,248,ddos
80,1672,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1673,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1673,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1674,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1674,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1675,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1675,6,S,0.001504659652709961,0,26,6,64,248,ddos
80,1676,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1676,6,S,0.001996755599975586,0,26,6,64,248,ddos
80,1677,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1677,6,S,0.002003908157348633,0,26,6,64,248,ddos
80,1678,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1678,6,S,0.0014967918395996094,0,26,6,64,248,ddos
80,1679,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1679,6,S,0.0015072822570800781,0,26,6,64,248,ddos
80,1680,6,S,0.0015120506286621094,0,26,6,64,248,ddos
80,1680,6,S,0.00200653076171875,0,26,6,64,248,ddos
80,1681,6,S,0.001501321792602539,0,26,6,64,248,ddos
80,1681,6,S,0.0015041828155517578,0,26,6,64,248,ddos
80,1682,6,S,0.001996755599975586,0,26,6,64,248,ddos
80,1682,6,S,0.0020034313201904297,0,26,6,64,248,ddos
80,1683,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1683,6,S,0.0015017986297607422,0,26,6,64,248,ddos
80,1684,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1684,6,S,0.0019965171813964844,0,26,6,64,248,ddos
80,1685,6,S,0.0015053749084472656,0,26,6,64,248,ddos
80,1685,6,S,0.0019948482513427734,0,26,6,64,248,ddos
80,1686,6,S,0.0015039443969726562,0,26,6,64,248,ddos
80,1686,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1687,6,S,0.0019969940185546875,0,26,6,64,248,ddos
80,1687,6,S,0.0020036697387695312,0,26,6,64,248,ddos
80,1688,6,S,0.0014967918395996094,0,26,6,64,248,ddos
80,1688,6,S,0.002001523971557617,0,26,6,64,248,ddos
80,1689,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1689,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1690,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1690,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1691,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1691,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1692,6,S,0.005500316619873047,0,26,6,64,248,ddos
80,1692,6,S,0.0030007362365722656,0,26,6,64,248,ddos
80,1693,6,S,0.0030007362365722656,0,26,6,64,248,ddos
80,1693,6,S,0.003000020980834961,0,26,6,64,248,ddos
80,1694,6,S,0.0035011768341064453,0,26,6,64,248,ddos
80,1694,6,S,0.0034999847412109375,0,26,6,64,248,ddos
80,1695,6,S,0.003000974655151367,0,26,6,64,248,ddos
80,1695,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1696,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1696,6,S,0.002500772476196289,0,26,6,64,248,ddos
80,1697,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1697,6,S,0.002501249313354492,0,26,6,64,248,ddos
80,1698,6,S,0.002500295639038086,0,26,6,64,248,ddos
80,1698,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1699,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1699,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1700,6,S,0.0015027523040771484,0,26,6,64,248,ddos
80,1700,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1701,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1701,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1702,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1702,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1703,6,S,0.001999378204345703,0,26,6,64,248,ddos
80,1703,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1704,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1704,6,S,0.0015039443969726562,0,26,6,64,248,ddos
80,1705,6,S,0.0020017623901367188,0,26,6,64,248,ddos
80,1705,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1706,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1706,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1707,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1707,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1708,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1708,6,S,0.0015015602111816406,0,26,6,64,248,ddos
80,1709,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1709,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1710,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1710,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1711,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1711,6,S,0.002500772476196289,0,26,6,64,248,ddos
80,1712,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1712,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1713,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1713,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1714,6,S,0.001999378204345703,0,26,6,64,248,ddos
80,1714,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1715,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1715,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1716,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1716,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1717,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1717,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1718,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1718,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1719,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1719,6,S,0.0015017986297607422,0,26,6,64,248,ddos
80,1720,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1720,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1721,6,S,0.0019991397857666016,0,26,6,64,248,ddos
80,1721,6,S,0.001504659652709961,0,26,6,64,248,ddos
80,1722,6,S,0.002500295639038086,0,26,6,64,248,ddos
80,1722,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1723,6,S,0.001996755599975586,0,26,6,64,248,ddos
80,1723,6,S,0.001512289047241211,0,26,6,64,248,ddos
80,1724,6,S,0.001505136489868164,0,26,6,64,248,ddos
80,1724,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1725,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1725,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1726,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1726,6,S,0.001999378204345703,0,26,6,64,248,ddos
80,1727,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1727,6,S,0.0019979476928710938,0,26,6,64,248,ddos
80,1728,6,S,0.0015032291412353516,0,26,6,64,248,ddos
80,1728,6,S,0.0014965534210205078,0,26,6,64,248,ddos
80,1729,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1729,6,S,0.001501321792602539,0,26,6,64,248,ddos
80,1730,6,S,0.0020012855529785156,0,26,6,64,248,ddos
80,1730,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1731,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1731,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1732,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1732,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1733,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1733,6,S,0.001504659652709961,0,26,6,64,248,ddos
80,1734,6,S,0.002002239227294922,0,26,6,64,248,ddos
80,1734,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1735,6,S,0.0020012855529785156,0,26,6,64,248,ddos
80,1735,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1736,6,S,0.002500772476196289,0,26,6,64,248,ddos
80,1736,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1737,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1737,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1738,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1738,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1739,6,S,0.0010008811950683594,0,26,6,64,248,ddos
80,1739,6,S,0.0025053024291992188,0,26,6,64,248,ddos
80,1740,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1740,6,S,0.002500772476196289,0,26,6,64,248,ddos
80,1741,6,S,0.0014989376068115234,0,26,6,64,248,ddos
80,1741,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1742,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1742,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1743,6,S,0.0020008087158203125,0,26,6,64,248,ddos
80,1743,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1744,6,S,0.0014994144439697266,0,26,6,64,248,ddos
80,1744,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1745,6,S,0.001500844955444336,0,26,6,64,248,ddos
80,1745,6,S,0.002500295639038086,0,26,6,64,248,ddos
80,1746,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1746,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1747,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1747,6,S,0.0020003318786621094,0,26,6,64,248,ddos
80,1748,6,S,0.002000093460083008,0,26,6,64,248,ddos
80,1748,6,S,0.0015010833740234375,0,26,6,64,248,ddos
80,1749,6,S,0.0019998550415039062,0,26,6,64,248,ddos
80,1749,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1750,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1750,6,S,0.0020012855529785156,0,26,6,64,248,ddos
80,1751,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1751,6,S,0.0019996166229248047,0,26,6,64,248,ddos
80,1752,6,S,0.0015001296997070312,0,26,6,64,248,ddos
80,1752,6,S,0.0014996528625488281,0,26,6,64,248,ddos
80,1753,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1753,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1754,6,S,0.0015006065368652344,0,26,6,64,248,ddos
80,1754,6,S,0.0019989013671875,0,26,6,64,248,ddos
80,1755,6,S,0.002001047134399414,0,26,6,64,248,ddos
80,1755,6,S,0.0014998912811279297,0,26,6,64,248,ddos
80,1756,6,S,0.0020012855529785156,0,26,6,64,248,ddos
80,1756,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1757,6,S,0.0019991397857666016,0,26,6,64,248,ddos
80,1757,6,S,0.0015020370483398438,0,26,6,64,248,ddos
80,1758,6,S,0.0015003681182861328,0,26,6,64,248,ddos
80,1758,6,S,0.002000570297241211,0,26,6,64,248,ddos
80,1759,6,S,0.0014989376068115234,0,26,6,64,248,ddos
80,1759,6,S,0.0020012855529785156,0,26,6,64,248,ddos
